"ID","time","X","Y","Habitat","dist_water","dist_swamp","dist_otw","dist_openfor","dist_ntw","dist_devel","dist_ddf","dist_conifer"
"elk-115",11,777.343,4991.828,19,-0.326426355153326,0.94845146846424,-0.0259782713749475,-0.750650758593191,0.422736530971043,1.59823569783233,-0.796680106576313,1.04356061728952
"elk-115",12,776.773,4992.405,17,-0.709736561947727,0.983892863416953,-0.600805857118602,-0.764371828255491,0.597302372129513,1.6833139198485,-0.501446833110341,-0.424168071585534
"elk-115",13,776.765,4990.6795,17,-0.665042738455509,0.884625440795438,-0.488053021078579,-0.684808837686877,0.271270156294466,1.37228148277552,-0.578118310998899,-0.237715639014472
"elk-115",14,777.261,4991.248,13,-0.661870184808296,0.915228323873927,0.172898180833165,-0.711766002458469,0.31823566447336,1.49141647701939,-0.851320555470667,1.32910630269102
"elk-115",15,777.278,4991.787,13,-0.311271407651299,0.946914739149141,-0.0973306159413812,-0.748188783949776,0.424414108615698,1.5900445981517,-0.851320555470667,1.23958427473257
"elk-115",16,777.089,4992.698,17,-0.538873692612941,0.99995950643589,-0.0890842255199188,-0.79068832309162,0.624021406800999,1.74634352176878,-0.578118310998899,-0.906706967079443
"elk-115",17,777.103,4992.069,16,-0.276246920972301,0.962556941212036,-0.361576265213057,-0.762881127785178,0.493810274175768,1.63085811749373,-0.678525599887163,0.527858049122309
"elk-115",18,777.569,4992.4445,17,-0.863927725064686,0.983339019730411,0.236894985914178,-0.784062987668008,0.524722141980317,1.71588537266744,-0.619492058901703,0.198881377093927
"elk-115",19,777.161,4991.608,13,-0.374166335733108,0.936706876644017,-0.111078612819206,-0.734881135217909,0.400648054990233,1.55315734592325,-0.851320555470667,1.06745138898296
"elk-115",20,777.521,4992.315,13,-0.695226236899914,0.976066586276285,0.1534800381327,-0.780646964723594,0.502946961956986,1.69147771586353,-0.851320555470667,0.321641658698714
"elk-115",21,777.023,4992.2505,13,-0.381649012064384,0.973986940616331,-0.447519303488705,-0.770577117413246,0.541173512683659,1.66249396470471,-0.851320555470667,0.0127024080906358
"elk-115",22,776.703,4992.2005,16,-0.553914883211284,0.972346689116832,-0.836086812442776,-0.752493264374497,0.566630475696649,1.64364897470613,-0.632758759893252,-0.472670564378353
"elk-115",23,776.716,4991.541,16,-0.652529479050165,0.934955626357911,-0.541142921456168,-0.721405202966282,0.43979671793218,1.52764844127339,-0.654308952937185,-0.049324101144671
"elk-115",24,776.697,4991.3,17,-0.788266744458233,0.920563167110027,-0.387988791614061,-0.705654793063729,0.395681980770626,1.4812940980585,-0.505752500483216,-0.113414017300431
"elk-115",25,776.852,4991.6825,16,-0.408204929246836,0.94221195636113,-0.488053021078579,-0.733778016869878,0.449639988085583,1.55643196555113,-0.687399208787606,0.344065671255927
"elk-115",26,776.404,4991.815,11,-0.502825393800779,0.950743334602214,-1.02642794960152,-0.72078440903709,0.524766581123222,1.56380941599682,-0.228332013356804,-0.459345430530608
"elk-115",27,776.689,4992.477,17,-0.863927725064686,0.988162003276975,-0.595508905607006,-0.76046288035556,0.621799449655761,1.69234779267405,-0.30491606652713,-0.628743680602503
"elk-115",28,776.482,4992.499,1,-0.97786158393314,0.989560127889627,-0.635175849313164,-0.748188783949776,0.646001006881692,1.68868910148337,0.0759497184460735,-0.957770073279571
"elk-115",29,776.22,4992.966,17,-0.652529479050165,1.01833987027618,-0.00447746364833187,-0.732694111994575,0.767773146269309,1.76938053455947,0.0498315838745724,0.197340036984673
"elk-115",30,776.179,4992.7335,17,-0.75441774578398,1.00541570067704,-0.243923749024807,-0.730973512385063,0.727862352026546,1.72743846370588,-0.0390356422072046,-0.350805254449907
"elk-115",31,776.803,4992.201,13,-0.496556124442142,0.972390973606825,-0.719505725083009,-0.758169189231905,0.557053840400674,1.64795749313814,-0.851320555470667,-0.287038522510604
"elk-115",32,777.215,4991.944,16,-0.1974260263746,0.955478324292038,-0.216054560958113,-0.75696404071835,0.459376604296016,1.61379696698116,-0.687399208787606,0.88400705565738
"elk-115",33,776.667,4991.5185,16,-0.723096678302726,0.933503440160073,-0.574983218499571,-0.718134274867645,0.439947811018056,1.52103731370893,-0.572697978468579,-0.166739413015754
"elk-115",34,776.743,4992.377,17,-0.723096678302726,0.982430900123921,-0.664020157999038,-0.760667603220149,0.596964634643437,1.67674829839338,-0.484770568107785,-0.548469693299576
"elk-115",35,777.165,4991.1405,16,-0.77552597124552,0.909341362321026,-0.00447746364833187,-0.703612864686172,0.310509919479367,1.46753669108378,-0.74203965768196,1.06471675330525
"elk-115",36,776.851,4992.271,16,-0.522126148459325,0.975294195756009,-0.645733636757869,-0.762749283610248,0.562395425377826,1.65898635379702,-0.796680106576313,-0.237715639014472
"elk-115",37,776.984,4992.404,16,-0.483259206366969,0.982591359509741,-0.420745621302819,-0.775482515760888,0.573867390118689,1.68776623758602,-0.796680106576313,-0.362017260728513
"elk-115",38,776.822,4992.164,16,-0.426001564845547,0.969528585208155,-0.695368480126758,-0.757523881561646,0.544635321915939,1.64022327479525,-0.796680106576313,-0.162339135607077
"elk-115",39,777.162,4992.526,13,-0.661870184808296,0.988512828457443,-0.178373974068803,-0.788763000617519,0.578757917795357,1.71348993107195,-0.851320555470667,-0.459345430530608
"elk-115",40,777.185,4992.552,16,-0.69346932472078,0.989978817613201,-0.137695794164977,-0.79068832309162,0.581717564712814,1.71906898007665,-0.796680106576313,-0.472670564378353
"elk-115",41,776.718,4992.135,16,-0.467358519163007,0.968033264766816,-0.845850057160741,-0.749897457955526,0.551632264966293,1.63037575273476,-0.578118310998899,-0.320873423941166
"elk-115",42,777.094,4992.9665,17,-0.456715928840482,1.01436174277897,0.1534800381327,-0.780646964723594,0.673211094082275,1.79152744785152,-0.166675730824415,-0.734922125870638
"elk-115",43,777.088,4992.9225,17,-0.468344412328276,1.01148612654562,0.106493670519609,-0.783925843224739,0.662930098371259,1.78271746508391,-0.140994719844069,-0.789415956830073
"elk-115",44,777.269,4992.616,20,-0.793613318931426,0.994414743214757,0.0113531982556432,-0.794000990803426,0.588616741648778,1.73703479204284,-0.619492058901703,-0.405796291896199
"elk-115",45,777.061,4992.485,13,-0.534348695777474,0.986971498156371,-0.298494388120411,-0.781942880332452,0.582415259256419,1.70441783311456,-0.851320555470667,-0.514659652193356
"elk-115",46,776.142,4992.9625,17,-0.731059661560672,1.01836517569903,0.020478401086984,-0.728728186210001,0.775101160934304,1.76676302315041,-0.108123025789225,0.211236958292303
"elk-115",47,776.946,4992.35,16,-0.503874485245874,0.979675484649131,-0.500813858811061,-0.770990538343679,0.568279167898416,1.67668458984031,-0.796680106576313,-0.228218995115519
"elk-115",48,777.029,4992.3645,16,-0.467358519163007,0.979760027766391,-0.388699064657662,-0.776394161915177,0.559206916874409,1.6812552234621,-0.796680106576313,-0.228218995115519
"elk-115",49,776.523,4992.459,17,-0.946262444020656,0.988126345635681,-0.660288214888595,-0.750999913770015,0.636148848899707,1.68622631084606,-0.0390356422072046,-0.906706967079443
"elk-115",50,777.113,4992.9765,17,-0.417924824683916,1.01582600656499,0.19572322643768,-0.779093986100299,0.676264063199832,1.79707555270187,-0.140994719844069,-0.647712108076066
"elk-115",51,776.837,4993.23,14,-0.499678119465496,1.03139746846854,0.326232888567713,-0.770930910324867,0.75605232232818,1.83357873336752,-0.796680106576313,-1.04567618015574
"elk-115",52,776.709,4993.501,17,-0.778015983470623,1.04715412005753,0.609053983708464,-0.779849274338591,0.820995685769193,1.87824206955945,-0.74203965768196,-0.734922125870638
"elk-115",53,776.399,4992.429,14,-0.888486576604669,0.986684511656283,-0.689939104827372,-0.742574474711807,0.643401317021764,1.67688117623264,0.133715601017184,-1.04567618015574
"elk-115",54,776.396,4992.511,1,-0.97786158393314,0.990997936006298,-0.600805857118602,-0.743625252909992,0.658332869037762,1.69022720797895,0.233270498902697,-0.869888826727744
"elk-115",55,776.335,4992.602,17,-0.914663304108171,0.996753194335712,-0.471475970552515,-0.740972468606378,0.683174349921522,1.70613796404749,0.395880474812293,-0.672771315013617
"elk-115",56,776.507,4992.569,1,-0.97786158393314,0.993875277609382,-0.543947898052082,-0.750650758593191,0.658572840409448,1.70300168299199,0.0919265857027825,-0.767737754003144
"elk-115",57,776.447,4992.4585,14,-0.946262444020656,0.988121744649708,-0.665272164719961,-0.746196545587896,0.643456865950395,1.68326659349479,0.0791625768410615,-1.04567618015574
"elk-115",58,775.931,4992.7515,16,-0.914663304108171,1.00693977728071,-0.0628763540636803,-0.71434193287117,0.757932098073051,1.72347033097171,-0.542230464165087,-0.105160389618618
"elk-115",59,776.295,4993.025,17,-0.665042738455509,1.02119938305861,0.0376333008688581,-0.738643663204978,0.770552814658002,1.78098459244036,-0.0445652556353131,0.161068823768516
"elk-115",60,776.165,4992.9275,17,-0.665042738455509,1.01548035749374,-0.046106687119013,-0.729319166129787,0.762680420492424,1.75869570008717,-0.0785953272067166,0.0799247251135893
"elk-115",61,776.072,4993.0045,17,-0.843792753112451,1.02127414908068,0.108082755973088,-0.726394743073804,0.792454646238612,1.77315754163443,-0.247805869342751,0.371586050303416
"elk-115",62,776.184,4992.8255,16,-0.723096678302726,1.00972912502705,-0.159882797882868,-0.730517689307918,0.742769462513947,1.7408318218059,-0.0785953272067166,-0.166739413015754
"elk-115",63,777.064,4991.0725,17,-0.883064164195687,0.906374301491463,-0.135155665144643,-0.698779682494647,0.310545470793691,1.4537701828872,-0.505752500483216,0.860837233369883
"elk-115",64,776.652,4993.622,16,-0.946262444020656,1.05431958058777,0.744908751454744,-0.777109698140927,0.85090545090124,1.89846134406,-0.632758759893252,-0.98352536929872
"elk-115",65,776.719,4993.6555,14,-0.883064164195687,1.05579304634574,0.791846964963185,-0.781387014690411,0.849654489028471,1.90587701963753,-0.532723026057469,-1.04567618015574
"elk-115",66,777.113,4993.766,17,-0.69346932472078,1.06044579341129,1.03358057031058,-0.785081301722617,0.832720953624613,1.89256011180119,0.0919265857027825,-0.572360464993014
"elk-115",67,777.417,4991.386,13,-0.799111569276198,0.922614056607647,0.269110081925613,-0.721046772319865,0.329223242556561,1.52109192104013,-0.851320555470667,1.15694855661707
"elk-115",68,777.002,4992.3505,16,-0.451950778541679,0.979715743276398,-0.445171790886975,-0.773783117224732,0.563721933793533,1.67895443457403,-0.796680106576313,-0.237715639014472
"elk-115",69,777.428,4991.3195,13,-0.83655023024451,0.91973901549755,0.300879752469028,-0.717737417275771,0.3191266692886,1.5123929731793,-0.851320555470667,1.12515220178262
"elk-115",70,777.422,4991.305,13,-0.847572010245984,0.918301782504125,0.317504957099742,-0.716083071020495,0.314080604611765,1.5080425891267,-0.851320555470667,1.11177734728619
"elk-115",71,777.139,4991.241,16,-0.691725052197611,0.91509144454122,0.0303740695927388,-0.710032814711652,0.330407545714973,1.48502377877975,-0.796680106576313,1.020316214029
"elk-115",72,770.419,4992.371,13,-0.83655023024451,1.02851380050975,-0.424501641465587,-0.357205876995533,0.040186613189725,1.08444988048684,-0.851320555470667,0.0415155240039505
"elk-115",73,766.185,4998.858,13,-0.418809600601466,1.44926706629362,1.50327570707521,-0.750936310549948,1.05788298093729,0.0346257583301382,-0.851320555470667,0.405246929463578
"elk-115",74,765.829,4998.566,16,-0.0908358076218074,1.43961592309127,1.00813112600259,-0.757674939209304,0.989875538592999,0.0540659682388393,-0.729144511742892,0.677815525558128
"elk-115",75,766.146,4997.978,17,-0.408204929246836,1.40116605843524,0.613472122810181,-0.735393936179697,0.86253739655656,0.177738831705777,-0.774037104554493,-0.628743680602503
"elk-115",76,766.27,4998.23,13,-0.686530153595999,1.41347829689992,0.952850213863384,-0.721784172152513,0.923136833778633,0.143893207825403,-0.851320555470667,-0.628743680602503
"elk-115",77,766.255,4998.0045,16,-0.567072765070842,1.40109876901538,0.746196873754155,-0.72803782625886,0.872969485353452,0.180822325674442,-0.774037104554493,-0.572360464993014
"elk-115",78,766.272,4998.0425,16,-0.587005502527638,1.40391457243107,0.785611008410896,-0.725909768520796,0.883890404722297,0.17224897467538,-0.796680106576313,-0.606195366423576
"elk-115",79,766.28,4998.0615,16,-0.617580830306958,1.40362183469851,0.808219360544482,-0.724652279857395,0.884910283051961,0.173790721659712,-0.774037104554493,-0.667625227874656
"elk-115",80,766.272,4998.056,16,-0.617580830306958,1.40362183469851,0.808219360544482,-0.724652279857395,0.884910283051961,0.173790721659712,-0.774037104554493,-0.667625227874656
"elk-115",81,766.29,4998.0395,16,-0.607999971085492,1.40221450811391,0.788608601425413,-0.725708358323918,0.879453156303257,0.178070116181749,-0.74203965768196,-0.652609591971599
"elk-115",82,766.285,4998.0405,16,-0.617580830306958,1.40362183469851,0.808219360544482,-0.724652279857395,0.884910283051961,0.173790721659712,-0.774037104554493,-0.667625227874656
"elk-115",83,765.475,4999.743,18,-0.18725110332278,1.51011165505169,1.56203575327544,-0.79068832309162,1.17001182631458,-0.167521480566006,-0.400733557708269,-0.337057495088334
"elk-115",84,777.267,4992.071,16,-0.367581074975346,0.962726602569804,-0.181588260554249,-0.765697557873756,0.480309662561302,1.6381682188976,-0.678525599887163,0.627796552980398
"elk-115",85,777.265,4992.619,20,-0.793613318931426,0.994414743214757,0.0113531982556432,-0.794000990803426,0.588616741648778,1.73703479204284,-0.619492058901703,-0.405796291896199
"elk-115",86,777.256,4992.6815,17,-0.75441774578398,0.997289784324854,0.042304249019993,-0.792344656947523,0.598906625188375,1.74580836992298,-0.532723026057469,-0.456063867717357
"elk-115",87,776.953,4993.5025,18,-0.807693895676429,1.04589057428459,0.672882249423198,-0.789031989235717,0.794872135612631,1.8842015496382,-0.228332013356804,-0.489774467526205
"elk-115",88,777.268,4992.6455,20,-0.77552597124552,0.995851976208182,0.0265097026945061,-0.794000990803426,0.593760572440004,1.74142158098291,-0.578118310998899,-0.433565274187116
"elk-115",89,777.316,4991.576,13,-0.55273939520654,0.934009548617141,0.0690899697320421,-0.733800543010318,0.37656870540729,1.55201423245671,-0.851320555470667,1.44346379466794
"elk-115",90,776.726,4993.6715,14,-0.883064164195687,1.05579304634574,0.791846964963185,-0.781387014690411,0.849654489028471,1.90587701963753,-0.532723026057469,-1.04567618015574
"elk-115",91,777.043,4993.948,16,-0.707878532520873,1.07045293790332,1.20354048267584,-0.782288722841565,0.873036144067809,1.9139898488101,-0.302184044082412,-0.859223747584679
"elk-115",92,776.766,4992.417,17,-0.731059661560672,0.983880210705526,-0.621524160644641,-0.762881127785178,0.599644314960594,1.68223997566815,-0.464947013248913,-0.486318882442555
"elk-115",93,776.833,4994.8905,16,0.0263717221415798,1.12637792240939,1.4304305852646,-0.786593865799828,1.08801716374101,1.91586106002603,-0.774037104554493,0.126985319094525
"elk-115",94,776.523,4995.333,16,0.0338038398489961,1.15208765690522,1.51613285301699,-0.778375137206837,1.20279236007827,1.82609388850379,-0.414196964315837,0.317390543236094
"elk-115",95,776.456,4995.2975,16,-0.0485055997950433,1.15062396824245,1.61124924822863,-0.773247127588962,1.20332562979313,1.81805386910616,-0.468837413210191,0.493103315691063
"elk-115",96,776.902,4994.814,13,0.100680259559778,1.12069340423931,1.41953571908734,-0.785081301722617,1.06150921499832,1.9378496120576,-0.851320555470667,-0.121742225955271
"elk-115",97,777.179,4991.985,16,-0.228759733511819,0.958297003323961,-0.288610758140818,-0.759415414825087,0.474054853197458,1.62010775422399,-0.578118310998899,0.734049579221561
"elk-115",98,777.105,4992.6005,16,-0.587005502527638,0.994209424215696,-0.16564925191481,-0.788763000617519,0.603552737579067,1.72873811818854,-0.796680106576313,-0.734922125870638
"elk-115",99,777.028,4992.0695,13,-0.240173342848209,0.963923434046121,-0.453803414145644,-0.761840950123671,0.505755515788567,1.63170089063865,-0.851320555470667,0.385134927070246
"elk-115",100,776.527,4995.2355,18,-0.0614865264710919,1.14633699956178,1.5529105504441,-0.774056081044185,1.1819237385702,1.83720466015948,-0.632758759893252,0.389187159938124
"elk-115",101,776.565,4995.2595,18,0.00527613633600526,1.14779666236183,1.48620507697647,-0.777603948163529,1.18333468135743,1.84162785398702,-0.578118310998899,0.385134927070246
"elk-115",102,766.301,4998.1055,13,-0.660290227812672,1.40614720087463,0.870590964593527,-0.721235594379438,0.896857746621905,0.166806443998693,-0.851320555470667,-0.734922125870638
"elk-115",103,766.26,4998.022,16,-0.578157743352142,1.40250667072322,0.765759478768573,-0.726985722993591,0.878428834059302,0.176535650174911,-0.796680106576313,-0.59321827711663
"elk-115",104,764.694,4999.644,17,-0.819865884370718,1.51733980401583,2.14284648652196,-0.780750319956202,1.22023250171125,-0.194100688907472,-0.310401967596123,0.29310200635317
"elk-115",105,764.651,4999.6595,17,-0.851465024283202,1.51906632400232,2.175254198952,-0.782406653812105,1.22544965708827,-0.199273823416885,-0.233140372859507,0.330094168975269
"elk-115",106,764.641,4999.6175,17,-0.788266744458233,1.5165927189184,2.11802304557444,-0.780646964723594,1.21403768519032,-0.190911620765146,-0.302184044082412,0.431623733591298
"elk-115",107,764.639,4999.6215,17,-0.788266744458233,1.5165927189184,2.11802304557444,-0.780646964723594,1.21403768519032,-0.190911620765146,-0.302184044082412,0.431623733591298
"elk-115",108,764.372,4999.275,17,-0.313533906069033,1.50240902940906,1.79123725288744,-0.758322234480191,1.1387888845097,-0.137467425715579,-0.74203965768196,0.585708023868024
"elk-115",109,764.511,4999.371,17,-0.494483220863883,1.50598284526386,1.87299088405846,-0.767293601177304,1.16237940352069,-0.153445530825933,-0.654308952937185,1.020316214029
"elk-115",110,764.469,4999.629,16,-0.77552597124552,1.52030283898266,2.17483285053631,-0.782889640764487,1.2176172581513,-0.199177350465091,-0.654308952937185,0.816784738634427
"elk-115",111,764.396,4999.6165,16,-0.706033142749984,1.52130412855511,2.19049497307401,-0.781387014690411,1.21692178556484,-0.200380531995957,-0.774037104554493,0.9758908144284
"elk-115",112,764.564,4999.584,17,-0.756667604545749,1.51617920530405,2.09808724624898,-0.780646964723594,1.2075873435977,-0.18815759102808,-0.468837413210191,0.627796552980398
"elk-115",113,763.731,4998.6005,19,-0.124103382121671,1.47704494398448,1.38297471513116,-0.791658272197637,0.998027899358877,-0.11840036590344,0.104493888948484,-0.694101473299746
"elk-115",114,763.772,4998.5025,19,-0.180337211509928,1.47111657355781,1.2886408241201,-0.791658272197637,0.975759444849302,-0.122763491666656,-0.0390356422072046,-0.472670564378353
"elk-115",115,762.768,4994.3775,1,-0.97786158393314,1.2697561478039,-0.164601900138653,-0.678436590076447,0.105454382373943,-0.339408976997521,-0.160162589316208,0.622004097408524
"elk-115",116,763.383,4992.511,17,-0.311271407651299,1.1573828166373,-0.778241694230913,-0.63545936425056,-0.327456194104192,-0.0431751266808835,-0.11620981222559,0.399926820054217
"elk-115",117,759.748,4991.166,16,-0.307542709141625,1.17599955613197,-0.695368480126758,-0.777437652244396,-0.22619271916712,-0.072641242598679,-0.414196964315837,-0.560253487038067
"elk-115",118,764.441,4999.4315,17,-0.567072765070842,1.51084666256094,1.97234484047938,-0.771472200228976,1.17852636609513,-0.167878248463207,-0.796680106576313,0.983522934001642
"elk-115",119,764.251,4999.4085,13,-0.528749328184981,1.51215104208438,1.99596442881063,-0.765027073928886,1.17137610800176,-0.16566847179381,-0.851320555470667,0.522935704902433
"elk-115",120,764.722,4999.5655,17,-0.723096678302726,1.51281243381805,2.05061933758938,-0.775781318388493,1.20394111192236,-0.179913704260617,-0.457297350403704,0.318807581723634
"elk-115",121,766.247,4998.11,13,-0.597357380762968,1.40672980072351,0.82614472600077,-0.723689618620344,0.894813546048286,0.163684724898185,-0.851320555470667,-0.610620504156596
"elk-115",122,764.179,4999.482,16,-0.661870184808296,1.51736568456193,2.10720041055415,-0.766434295172861,1.18760306103343,-0.179753522755751,-0.696775509817877,0.493103315691063
"elk-115",123,763.745,4998.578,19,-0.124103382121671,1.47704494398448,1.38297471513116,-0.791658272197637,0.998027899358877,-0.11840036590344,0.104493888948484,-0.694101473299746
"elk-115",124,764.152,4999.4695,16,-0.686530153595999,1.51770845801694,2.11572368707736,-0.765504098079386,1.1874786314333,-0.179846355218798,-0.654308952937185,0.448528754144408
"elk-115",125,763.748,4997.59,16,-0.678086863411383,1.42219486482643,0.336236903808933,-0.788763000617519,0.775981055963818,-0.19580261739667,-0.381281557901879,-0.797072936727658
"elk-115",126,763.709,4998.508,19,-0.18598713772628,1.47323705296828,1.2886408241201,-0.791658272197637,0.981420991655369,-0.128786680298482,-0.0632741453367398,-0.606195366423576
"elk-115",127,763.737,4998.505,19,-0.170377162609513,1.47287184970665,1.30209989637002,-0.792344656947523,0.981363220769593,-0.12474573778937,-0.0317138220553611,-0.560253487038067
"elk-115",128,770.538,4992.019,13,-0.819865884370718,1.00778520845331,-0.824529827326567,-0.360496681100441,2.25158324052185e-05,1.12739854647896,-0.851320555470667,-0.350805254449907
"elk-115",129,769.955,4988.9755,13,-0.946262444020656,0.844653800028715,-0.0539919217555939,-0.324617839647413,-0.556177796763545,1.05257012052982,-0.851320555470667,-0.869888826727744
"elk-115",130,766.289,4997.9705,17,-0.58192436082971,1.39939870469822,0.750277934123317,-0.727747636567306,0.868534458891557,0.186636186203317,-0.696775509817877,-0.597494252903593
"elk-115",131,763.766,4998.5035,19,-0.180337211509928,1.47111657355781,1.2886408241201,-0.791658272197637,0.975759444849302,-0.122763491666656,-0.0390356422072046,-0.472670564378353
"elk-115",132,762.262,4995.155,17,-0.877932463873899,1.32150861315539,-0.0080288288663338,-0.697420826199264,0.297649231522731,-0.482966190000287,-0.687399208787606,0.100335051399035
"elk-115",133,763.765,4998.6335,19,-0.18788308612103,1.47946333723672,1.4502580378546,-0.792344656947523,1.00908880202787,-0.110078208627917,0.0297238986814503,-0.734922125870638
"elk-115",134,772.959,4997.988,17,-0.030936478003702,1.32335993488641,-0.33356261483241,-0.732716638135015,1.23151337813762,1.01890652108679,-0.578118310998899,0.673340667176423
"elk-115",135,772.958,4997.7785,16,-0.146614609395325,1.31050995618609,-0.0633458565840263,-0.717809633431888,1.28158518240556,1.03960087936882,-0.696775509817877,1.020316214029
"elk-115",136,772.963,4997.99,17,-0.030936478003702,1.32335993488641,-0.33356261483241,-0.732716638135015,1.23151337813762,1.01890652108679,-0.578118310998899,0.673340667176423
"elk-115",137,772.494,4997.6925,16,-0.717282436558828,1.30911643255941,0.131401381150274,-0.710442260440831,1.27354836341123,0.980490263584624,-0.74203965768196,-0.0339355603764725
"elk-115",138,770.814,4995.925,13,-0.587005502527638,1.22505066759385,1.36333987895977,-0.593851595256734,0.744773667858952,0.957158371205435,-0.851320555470667,-0.652609591971599
"elk-115",139,772.564,4998.667,14,-0.847572010245984,1.36465493424372,-0.665272164719961,-0.773783117224732,1.07816056184474,0.893677348680533,-0.505752500483216,-1.04567618015574
"elk-115",140,772.899,4997.906,16,-0.156283946208545,1.31927540958857,-0.241612352001565,-0.727664819874511,1.24845580137006,1.015968646668,-0.464947013248913,0.673340667176423
"elk-115",141,772.584,4997.9165,16,-0.463465505125789,1.32168115012939,-0.164072204987494,-0.726435820153431,1.24489622602339,0.969594280765009,-0.729144511742892,0.0556361882306656
"elk-115",142,772.458,4997.7045,16,-0.765881913744229,1.31073252888255,0.134916630789788,-0.711184298008276,1.27145972369471,0.970542628083589,-0.729144511742892,-0.166739413015754
"elk-115",143,772.368,4997.641,19,-0.907205907088825,1.30823649399201,0.250799483632118,-0.705981422100113,1.24940679902822,0.962131278833766,-0.796680106576313,-0.376287086901285
"elk-115",144,771.189,4997.8595,16,-0.624570560055599,1.33069620702092,1.17225235317893,-0.722778634999597,1.16332373530741,0.767934867360955,-0.424556793426207,-0.472670564378353
"elk-115",145,772.369,4997.614,13,-0.914663304108171,1.30680156149157,0.275743309841271,-0.704421155607853,1.24490955776626,0.965018186410096,-0.851320555470667,-0.350805254449907
"elk-115",146,772.361,4997.61,13,-0.907205907088825,1.30536720411438,0.300879752469028,-0.70285757644788,1.24041676041859,0.967908734475172,-0.851320555470667,-0.320873423941166
"elk-115",147,772.806,4997.9065,17,-0.242878229224717,1.31950660913373,-0.229585864365009,-0.727232185471349,1.24882020234188,1.00501441602844,-0.464947013248913,0.558237365469221
"elk-115",148,772.366,4997.775,19,-0.765881913744229,1.31531511091201,0.111272965406208,-0.714324706999068,1.27504374056998,0.951353611898427,-0.796680106576313,-0.362017260728513
"elk-115",149,772.388,4997.6025,13,-0.877932463873899,1.30527230877868,0.284748127410985,-0.703385615681142,1.24368970329352,0.971421806115977,-0.851320555470667,-0.266926520117272
"elk-115",150,772.197,4997.912,16,-0.691725052197611,1.32459990060623,0.125911813220074,-0.718152163273289,1.24419630952264,0.909422462511082,-0.542230464165087,-0.869888826727744
"elk-115",151,772.074,4997.7945,14,-0.793613318931426,1.31937203029401,0.318516193297411,-0.708094904100246,1.24587166521015,0.903233631641271,-0.30491606652713,-1.04567618015574
"elk-115",152,772.257,4997.672,16,-0.946262444020656,1.31005790931421,0.299182320280085,-0.705035986735164,1.24094114230486,0.945181163227977,-0.654308952937185,-0.628743680602503
"elk-115",153,772.893,4999.213,17,-0.326426355153326,1.39365379858725,-0.654160605071772,-0.784343239356427,0.959272522831637,0.900710772939636,-0.294097257646048,-0.472670564378353
"elk-115",154,772.211,4997.918,16,-0.686530153595999,1.32450040428456,0.103291422560326,-0.719007494076477,1.24382079876509,0.91297922001685,-0.578118310998899,-0.821585216529667
"elk-115",155,772.361,4998.0995,16,-0.503874485245874,1.33396693292472,-0.170934164900243,-0.73398340226801,1.2029456751213,0.914952364917696,-0.729144511742892,-0.533155733504406
"elk-115",156,771.95,4998.266,14,-0.483259206366969,1.34693193627438,0.127091588784021,-0.735840483787248,1.16452581412299,0.838627698093562,-0.501446833110341,-1.04567618015574
"elk-115",157,772.175,4997.9355,16,-0.660290227812672,1.32603425798342,0.106493670519609,-0.719558059450179,1.23865474840241,0.906584701532836,-0.578118310998899,-0.906706967079443
